user	clicked_news	candidate_news	clicked
1119	N35891 N124453 N1396 N28130 N79304 N88765 N26421 N18389 N130260 N118745 N45706 N59611 N101377 N41211 N9329 N37499 N101804 N54176 N93049 N3948 N35732 N71665 N43358 N70751 N47832 N120352 N110613 N72590 N9690 N104277 N93769 N98095 N54393 N67782 N92048 N24129 N23666 N17697 N78696 N123548 N64035 N49994 N50684 N98438 N82649 N97629 N99474	N105407 N96473 N19926 N97912 N15720	1 0 0 0 0
1318	N70777 N127132 N44823 N72571 N20131 N49511 N127916 N45706 N78998 N39245 N16426 N39384 N7052 N19735 N86447 N119710 N82348 N46284 N101025 N25034 N80126 N52346 N91997 N11409 N18534 N40228 N65102 N44960 N24696 N102361 N88892 N86153 N93049 N107441 N48447 N115359 N22438 N112333 N122264 N2862 N117074 N37061 N119674 N97387 N98095 N54393 N85544 N11631 N100193 N66836 N98980 N107081 N27736 N84906 N8995 N17297 N66779 N26986 N54893 N119530 N70848 N81315 N22196 N31055 N38630	N117411 N100456 N81570 N90184 N51163	1 0 0 0 0
1746	N66535 N48215 N121551 N67770 N85659 N55571 N15471 N454 N72571 N42209 N129378 N128909 N69936 N68429 N96616 N46994 N129836 N23264 N53933 N102719 N49150 N104737 N32444 N54978 N98095 N71643 N91597 N79062 N11631 N23929 N23929 N92337 N58200 N84273 N5326 N99111 N18904 N90966 N120031 N1713 N34374 N82800 N99310	N63165 N880 N110627 N120147 N65446	1 0 0 0 0
990	N75286 N3643 N23058 N128643 N26935 N104938 N64615 N47323 N67127 N86567 N106854 N55571 N104760 N70385 N52231 N48412 N85659 N38014 N75756 N36246 N58992 N24894 N7391 N19735 N66812 N102876 N83695 N66183 N4289 N98044 N79285 N66020 N2927 N116035 N23058 N79537 N101423 N37795 N84501 N37444 N107441 N73408 N3948 N60167 N100655 N52839 N129464 N86208 N63174 N61029 N118005 N28820 N61029 N100420 N7553 N19211 N25166 N37407 N23264 N94492 N121704 N48177 N121592 N121592 N114336 N119126 N104737 N122773 N47658 N124597 N41683 N37820 N88075 N79781 N57263 N7156 N125961 N113698 N126807 N14726 N66294 N115841 N41926 N24446 N99 N1713 N76306 N40765 N29476 N43087 N70848 N27861 N104060 N50750 N68261 N123548 N59936 N78570 N33865 N65661 N110550 N125953 N90482 N95066 N84423 N120643 N59786 N59786 N24124 N54264 N25492 N110973	N67937 N35837 N50175 N98519 N880	1 0 0 0 0
1994	N50752 N85484 N48215 N111661 N80407 N89166 N48453 N3266 N72271 N14799 N40915 N33446 N3708 N23186 N102420 N119719 N65119 N72802 N21895 N82941 N116768 N39625 N90686 N127780 N116068 N93190 N98573 N80126 N1940 N86141 N61868 N114240 N91580 N43905 N14583 N8452 N114022 N68426 N4289 N90096 N14838 N112740 N129836 N79614 N10628 N114848 N34519 N86208 N66666 N119674 N112642 N37247 N121550 N8037 N129719 N121550 N67235 N86394 N54393 N91597 N7252 N4819 N61027 N28461 N8399 N122054 N59026 N10811 N59263 N107555 N1713 N127629 N24442 N50653 N28394 N121652 N94230 N9720 N114787 N80603 N119891 N72133 N41821 N79421 N47589 N110258 N4858 N93366 N51166 N81064 N107014 N67068	N46716 N880 N89658 N114449 N35837	1 0 0 0 0
1642	N112241 N92279 N50434 N18843 N60853 N124989 N35114 N30521 N49580 N26136 N106711 N12076 N21278 N61041 N85484 N31268 N128965 N109465 N67770 N9375 N454 N97713 N19937 N57789 N12474 N52595 N98747 N48281 N44759 N39187 N48974 N63596 N5256 N22702 N24894 N51471 N38627 N3435 N83253 N113195 N29786 N23941 N101321 N73478 N88769 N48281 N73376 N80126 N126836 N110368 N92890 N41443 N89552 N58139 N19991 N6793 N40774 N70290 N7413 N15047 N63919 N92439 N78719 N110547 N96533 N94876 N100080 N122557 N82468 N104737 N98095 N113167 N88348 N58220 N91923 N103116 N81315 N114787 N560 N55642 N94901 N55235 N104430 N31323 N129284 N84436 N73212 N93366	N51163 N54296 N80784 N117411 N4504	1 0 0 0 0
1655	N27779 N18399 N44616 N10766 N27005 N55064 N32421 N54360 N104737 N23929 N42718 N9651 N34516 N49192 N73902	N43800 N4232 N110627 N47863 N102458	1 0 0 0 0
1978	N29647 N107095 N94249 N13504 N53796 N63472 N63723 N115698 N72174 N88983 N82374 N16894 N38303 N77283 N56780 N9740 N21689 N26834 N94953 N2232 N61555 N90442 N49370 N109183 N64552 N69349 N112801 N38556 N92769 N105493 N9524 N125244 N23637 N75484 N26691 N66860 N67835 N46422 N73039 N42023 N3176 N57590 N105205 N127773 N40800 N124129 N49732 N11532 N4594 N13423 N5692 N1128 N92437 N42094 N41584 N69442 N13604 N119800 N35327 N11563 N117234 N115174 N98277 N97461 N20573 N10737 N90335 N80126 N92655 N67133 N94655 N9473 N43358 N29673 N69364 N20591 N93049 N25197 N91648 N44671 N28799 N67210 N128115 N127487 N73130 N98951 N73583 N7346 N37271 N46763 N107828 N124194 N14571 N77576 N21869 N104277 N112751 N82243 N84799 N112003 N5992 N5283 N121871 N55212 N71643 N88330 N88787 N6696 N15724 N77170 N76142 N14224 N49889 N83042 N108312 N95088 N127578 N8995 N67429 N8399 N26986 N63066 N26572 N51701 N116617 N8984 N72708 N76688 N30216 N3604 N73240 N118289 N117212 N45910 N11516 N98042 N119536 N117996 N65661 N35810 N65304 N101119 N24809 N31323 N8006	N112125 N25756 N100456 N120147 N72919	1 0 0 0 0
162	N79071 N50645 N25020 N104737 N86231 N126027	N36222 N91865 N66244 N56873 N102458	1 0 0 0 0
1037	N26963 N90578 N59977 N94639 N101377 N2702 N10711 N80709 N103181 N68490 N74601 N52911 N79505 N22091 N90949 N71728 N43428 N40624 N57611 N88769 N3540 N51964 N12575 N129530 N101597 N50012 N36188 N87566 N78180 N108752 N50645 N82158 N123328 N87570 N125954 N46656 N87368 N15371 N61802 N108707 N31678 N89892 N54177 N92079 N89694 N48167 N73963 N24344 N80027 N35413 N23264 N120514 N87658 N53933 N5952 N94876 N117295 N121704 N75132 N73302 N28386 N47588 N96796 N18522 N72976 N3285 N71643 N5350 N70067 N91597 N45331 N4266 N116989 N128483 N108312 N18961 N31381 N22259 N119505 N28440 N55655 N117365 N127207 N50099 N93636 N10490 N94090 N113609 N70497 N20646 N27933 N74703 N19543 N52101	N67937 N100456 N129503 N29441 N64873	1 0 0 0 0
215	N58990 N13379 N102267 N111363 N23221 N90568 N35926 N60165 N117680 N59574 N14426 N77079 N63472 N43428 N107401 N127644 N58108 N66812 N93049 N86208 N9818 N59327 N81363 N66666 N88366 N103123 N6846 N79909 N54360 N54360 N48177 N61256 N93987 N82468 N88809 N36709 N82746 N23846 N9970 N96713 N72976 N98095 N64336 N27894 N28442 N30819 N78130 N23666 N71011 N110572 N54972 N55498 N102132 N27861 N16886 N34516 N75342 N7018 N95066 N31323 N4275 N101119	N51163 N42649 N29544 N105407 N110627	1 0 0 0 0
598	N82779 N116718 N60867 N29315 N104879 N60911 N114369 N62613 N98881 N16894 N80268 N128643 N127175 N73947 N85000 N29315 N9740 N43746 N99932 N55903 N85484 N71322 N103181 N16078 N85722 N108299 N48475 N15638 N107017 N121023 N65179 N939 N27779 N47587 N61504 N9375 N121551 N101775 N103933 N87105 N108217 N9375 N102506 N67397 N85005 N67770 N77559 N85659 N53275 N53605 N84535 N129459 N81940 N80442 N65119 N85428 N112324 N15471 N42646 N47193 N105582 N97089 N15471 N94295 N43585 N130269 N454 N103181 N93976 N16151 N29446 N122766 N45706 N25818 N73122 N78822 N13178 N56559 N738 N65275 N51724 N40699 N27107 N46056 N63792 N5454 N52842 N112294 N119718 N86320 N16108 N86690 N92366 N120908 N20740 N122029 N75062 N107225 N79505 N61145 N54723 N78837 N123588 N105154 N7992 N71728 N49262 N88769 N60001 N71068 N120866 N43428 N125141 N49262 N16426 N49839 N127336 N15157 N66812 N116473 N107705 N80126 N61138 N15890 N127923 N7673 N14611 N4289 N99267 N27352 N101597 N22748 N15899 N16294 N26358 N129083 N10031 N7617 N14402 N61481 N51893 N106603 N63619 N59229 N54948 N50012 N116144 N79285 N89298 N70910 N15371 N113192 N26543 N96616 N116438 N53274 N128648 N88879 N93049 N99733 N82747 N52780 N73616 N27285 N121101 N113688 N122762 N6454 N100033 N53044 N114848 N86208 N59351 N98125 N34519 N55333 N66666 N98859 N66666 N6846 N7234 N108352 N11205 N78734 N23264 N82405 N81464 N95500 N95131 N54360 N91810 N94876 N68472 N57292 N53933 N73302 N83933 N58131 N121592 N8527 N102719 N82746 N112642 N55558 N16356 N72640 N83581 N82405 N95133 N5039 N76469 N119126 N21239 N71977 N64490 N54978 N61187 N107516 N63174 N93493 N129109 N38011 N86394 N109848 N44826 N89518 N101578 N124752 N2954 N114571 N44826 N112303 N76778 N55212 N70226 N71643 N25140 N7954 N91597 N72118 N67791 N70067 N71643 N100670 N29035 N37909 N41377 N40200 N88787 N71643 N75885 N4819 N67007 N40584 N94196 N102039 N12288 N18548 N7156 N1177 N125961 N1177 N123395 N58020 N77319 N36340 N18720 N72084 N58200 N50750 N63630 N48948 N104928 N22259 N87705 N35012 N54731 N50176 N26986 N28461 N68745 N68296 N119505 N42718 N46892 N33735 N127449 N73137 N1886 N116989 N74971 N18904 N29315 N62758 N82312 N79005 N120031 N1713 N39043 N40317 N45599 N123641 N93397 N90966 N108809 N120949 N73137 N58220 N121652 N86231 N89210 N16125 N34733 N53650 N16925 N123205 N13599 N50653 N126027 N32253 N86231 N97212 N58220 N85594 N112615 N104068 N68412 N78008 N59936 N82649 N37526 N83671 N84245 N59836 N79094 N107322 N34516 N83062 N27763 N119891 N87788 N34374 N16217 N12681 N38553 N34374 N100161 N15027 N4858 N35921 N67369 N59700 N18681 N43955 N95066 N73212 N62115 N59280 N48501 N54264 N31055 N31216 N63120 N39569 N37338 N119392 N62115 N8159 N104430 N76384 N67068 N127375	N29544 N90184 N102458 N29441 N65446	1 0 0 0 0
183	N61339 N127175 N79511 N85484 N64765 N24738 N9375 N34684 N40008 N72571 N38627 N119800 N71728 N39384 N116319 N44431 N99258 N98573 N18399 N73616 N107441 N116438 N73616 N95731 N7234 N53933 N11878 N115087 N28529 N7732 N91597 N18548 N125961 N50176 N68745 N58220 N112687 N4249 N43087 N103432 N17037 N81315 N34516 N81342 N51166	N103133 N90184 N105407 N125720 N120147	1 0 0 0 0
919	N61319 N82099 N128965 N82318 N3560 N31043 N104938 N61504 N81937 N16078 N49918 N96987 N9375 N104760 N10458 N112324 N454 N118038 N110630 N41117 N33446 N126840 N42703 N93871 N54723 N3435 N125282 N63918 N83253 N87654 N7391 N86235 N116473 N74042 N94577 N35269 N10097 N84959 N33779 N107401 N48349 N124532 N67187 N80126 N107705 N81970 N82348 N1940 N127530 N4289 N44660 N79285 N107441 N51182 N66666 N53933 N77734 N11878 N104737 N18587 N8527 N119126 N103116 N8966 N77319 N91597 N87111 N26417 N73228 N58200 N92244 N110572 N75220 N18904 N1014 N1713 N85103 N126027 N43087 N1960 N106476 N50676 N37395 N35189 N34971	N76665 N65446 N56873 N120147 N91865	1 0 0 0 0
1256	N77001 N77869 N18389 N26115 N127175 N128965 N21710 N44872 N120740 N14240 N104634 N36246 N78832 N101259 N128942 N3318 N116540 N117830 N82118 N39641 N109140 N52842 N76557 N130251 N19519 N49839 N94577 N48973 N10097 N55749 N104636 N109225 N36224 N99295 N95140 N63817 N113781 N93049 N93688 N18327 N31325 N36397 N92079 N31325 N117229 N129836 N82919 N50377 N24344 N10052 N5967 N94541 N110373 N117074 N86842 N82243 N63323 N120856 N75720 N11631 N100670 N23706 N31087 N82213 N17297 N77053 N123451 N20011 N47759 N120031 N114532 N73137 N81043 N16857 N83974 N110982 N76929 N88019 N58832 N58832 N111073 N34374 N127001 N75342 N24099	N1444 N34971 N17257 N114449 N16826	1 0 0 0 0
1909	N118441 N88765 N110096 N71586 N12959 N4065 N111654 N93082 N50914 N699 N82779 N18389 N9740 N125104 N77283 N80734 N85484 N61504 N64765 N87105 N121551 N9375 N76718 N34058 N84159 N560 N49347 N16502 N127773 N105205 N126834 N124094 N119177 N73692 N13078 N116068 N21707 N117694 N16717 N36816 N69810 N86827 N70974 N48661 N116319 N130288 N97461 N122025 N19735 N66812 N110888 N86447 N4289 N127530 N92655 N92655 N40228 N51893 N107441 N46994 N57398 N50645 N95993 N86617 N39231 N81970 N74444 N29466 N102039 N26005 N111598 N66666 N61873 N122217 N36516 N77403 N118005 N71059 N102414 N18567 N51728 N100670 N106354 N7954 N74014 N102095 N17412 N114767 N48258 N68502 N11946 N23929 N110572 N126883 N110588 N120031 N90966 N1713 N7046 N108701 N48839 N14551 N70848 N97369 N122726 N12681 N50676 N31855 N67369 N84423 N95066 N41083 N80304 N19543 N76810 N81064	N51163 N102458 N110627 N127096 N105407	1 0 0 0 0
1621	N40446 N82696 N53796 N116312 N46311 N79511 N102357 N121551 N87105 N85428 N10751 N95570 N14240 N119800 N107705 N123743 N2927 N71665 N29379 N88935 N7234 N1596 N102876 N53933 N121550 N72976 N41683 N71643 N91597 N1028 N115344 N48926 N58200 N34374 N104939 N116736	N880 N56873 N51163 N66244 N84430	1 0 0 0 0
1652	N71979 N67846 N3960 N128094 N92279 N3960 N99662 N92191 N99662 N63723 N81516 N77141 N22150 N123421 N63379 N127287 N102267 N4494 N67055 N59044 N78831 N91944 N84249 N72241 N7099 N34539 N58721 N75436 N112813 N85188 N8869 N64536 N44584 N76970 N74601 N109598 N13833 N44759 N119145 N105205 N44759 N50163 N90686 N90686 N38169 N63596 N6229 N45202 N44759 N107180 N4710 N112813 N8980 N28668 N34684 N46075 N13423 N112813 N63596 N22702 N22702 N79649 N111562 N120773 N127680 N107401 N74865 N39592 N10737 N120705 N116489 N122561 N4289 N4289 N129083 N43764 N27352 N27352 N67539 N79285 N29707 N79285 N19991 N79285 N88892 N59895 N26543 N30637 N47978 N83095 N93049 N107441 N25951 N16690 N57583 N118630 N128715 N36573 N29466 N61523 N55064 N46113 N15047 N21880 N65199 N111598 N103224 N83616 N78719 N19492 N7234 N21250 N117295 N95131 N84928 N54360 N90561 N77734 N4769 N94492 N77124 N82879 N94492 N111167 N56912 N126498 N104737 N61590 N74161 N52137 N71977 N89631 N115841 N124966 N32136 N73228 N48606 N48606 N105325 N76967 N117295 N117295 N87025 N71753 N83623 N80028 N71753 N33198 N94706 N28440 N59033 N50428 N10742 N5429 N5429 N67497 N55129 N67497 N2539 N11479 N108233 N108026 N128476 N64035 N63080 N76688 N15181 N101494 N21416 N12681 N2147 N104430 N10015 N90513 N25524 N115695 N101759 N101119 N126000 N9417 N101624 N104430 N104430 N92463 N76810	N14675 N103133 N20916 N115026 N46145	1 0 0 0 0
1674	N38098 N18690 N55903 N64496 N85659 N63067 N112324 N112381 N113417 N13680 N60001 N88769 N11563 N120859 N35269 N74042 N4104 N13604 N52953 N93497 N11879 N14583 N100449 N107151 N46210 N50012 N91387 N14035 N44524 N73408 N86208 N6238 N63174 N79909 N23800 N107397 N35413 N105366 N23264 N108801 N11076 N98095 N61187 N21684 N129970 N28442 N88212 N71643 N72369 N78130 N7954 N3188 N87111 N24446 N8223 N77135 N102845 N127629 N73137 N85063 N70022 N114532 N18904 N90966 N121652 N58220 N41709 N106577 N41821 N63476 N113609 N107014	N42039 N76610 N120147 N880 N12730	1 0 0 0 0
1831	N63858 N115522 N67770 N99631 N102361 N54360 N40044 N110976 N76469 N18282 N126686	N18168 N48015 N91865 N11705 N117411	1 0 0 0 0
1398	N87437 N85722 N85722 N64593 N62034 N15814 N16416 N94639 N36944 N76952 N454 N49347 N102743 N109626 N112156 N127225 N28677 N18601 N36188 N107151 N89552 N28597 N116144 N121101 N64932 N86208 N98125 N120616 N56944 N82405 N116569 N82919 N79909 N100821 N21743 N53933 N122773 N124851 N16123 N83356 N87236 N119087 N83356 N44451 N4858 N41083	N56873 N84430 N90184 N105407 N76665	1 0 0 0 0
1824	N92279 N105630 N122359 N26421 N63858 N116090 N59820 N3906 N123633 N12721 N128965 N119367 N50163 N115743 N81641 N49347 N111965 N82799 N38627 N129378 N738 N74426 N124357 N56270 N57277 N25034 N30394 N114893 N111503 N26358 N126836 N109498 N24786 N93175 N6923 N93049 N75794 N66757 N89552 N807 N27304 N93006 N44148 N63174 N95473 N57113 N123570 N11266 N54360 N100080 N86149 N77734 N39833 N95423 N9543 N72980 N93834 N46419 N81280 N114767 N86873 N98926 N99287 N3529 N31381 N5042 N42718 N111211 N116118 N92101 N2539 N50676 N101404 N81283 N51166 N93319 N97862 N104437	N63165 N81570 N103133 N100456 N42039	1 0 0 0 0
1849	N85722 N99213 N128965 N128965 N64765 N67731 N31043 N17492 N90543 N9375 N63676 N65119 N36573 N92066 N11879 N34519 N99004 N72590 N60711 N24344 N113167 N82926 N29340 N4266 N74150 N75207 N34516 N93130 N34374 N37530 N37332 N65661 N121919 N67369 N51166 N95066 N38254 N73651 N78377 N70634	N112125 N110627 N91865 N42649 N51163	1 0 0 0 0
1856	N112765 N93082 N78123 N80788 N41313 N9524 N112324 N454 N72571 N127916 N115743 N42994 N63212 N109598 N127631 N108284 N102417 N3290 N105888 N67348 N40228	N42649 N51163 N90184 N91865 N65446	1 0 0 0 0
1953	N36583 N74092 N74092 N68807 N61339 N129790 N123718 N12194 N42703 N128965 N33329 N97823 N100209 N87366 N129731 N49511 N50163 N25818 N68656 N130251 N16717 N51450 N63918 N71728 N43130 N99258 N35269 N55765 N50907 N23221 N53998 N106624 N110572 N73137 N52435 N59033 N18904 N15491 N40765 N115060 N27431 N127001 N99846 N87755 N67969 N101119	N91865 N110627 N51163 N127096 N76665	1 0 0 0 0
745	N112239 N118998 N34715 N11079 N94425 N26834 N765 N86037 N58034 N127659 N72331 N105862 N74189 N12959 N121588 N6195 N21663 N44759 N88981 N21479 N1396 N45792 N23156 N44753 N41584 N68656 N48661 N99258 N37499 N67187 N66190 N88892 N16690 N98881 N34479 N106611 N105840 N50645 N50645 N36573 N101271 N120705 N62679 N114848 N46271 N1596 N105840 N46763 N54360 N49900 N53933 N127019 N129084 N94492 N104737 N19325 N93685 N100670 N117295 N24342 N35053 N48114 N62757 N125025 N45124 N108574 N94632 N17297 N44432 N2099 N56768 N95341 N110572 N39509 N60267 N26417 N1014 N51701 N91879 N86895 N94112 N77225 N127001 N101119 N79081 N68423 N84980	N4408 N25751 N35236 N7082 N91238	1 0 0 0 0
1855	N4635 N93103 N16041 N54776 N26421 N54926 N75337 N63552 N99213 N58891 N128820 N50914 N26935 N67127 N60036 N48215 N127920 N43279 N56610 N105277 N40430 N43585 N86322 N114552 N44656 N43098 N10871 N47639 N106288 N74601 N66860 N40207 N90949 N94425 N38454 N90686 N12286 N61515 N122928 N63295 N8753 N44644 N24556 N67760 N53215 N34885 N34885 N60001 N28222 N41632 N46397 N127177 N56927 N71166 N82348 N127862 N13996 N13252 N93497 N37469 N14121 N127286 N127225 N42325 N71665 N60001 N46656 N46271 N121213 N46656 N107520 N2238 N71665 N95121 N100033 N101423 N95121 N38139 N122561 N90679 N54360 N20591 N104737 N121550 N24968 N77124 N113678 N71977 N129109 N30755 N8243 N110158 N64083 N52677 N35099 N72976 N109848 N99514 N66346 N14887 N29340 N88075 N74996 N70664 N71242 N83623 N84730 N72548 N83623 N17437 N51266 N96539 N66940 N83623 N100519 N127207 N82840 N80506 N3978 N86388 N8165 N2539 N113609 N113609 N17953 N12800 N63120 N106577 N100161 N63240 N48608 N107014 N109238 N41083 N4275 N15027	N63165 N112125 N20250 N81570 N103133	1 0 0 0 0
1449	N72331 N102357 N73122 N104609 N49262 N24696 N9473 N64710 N58843 N52536	N73338 N42649 N29544 N51163 N18070	1 0 0 0 0
596	N39472 N63472 N71325 N64385 N65259 N117203 N47355 N126968 N125244 N28113 N90686 N23190 N58477 N44584 N112702 N118762 N83670 N36716 N60724 N38263 N3290 N86320 N10236 N47457 N71728 N39592 N129207 N119643 N106155 N10097 N71068 N122025 N97662 N129566 N111689 N129083 N15899 N128648 N5349 N43312 N111293 N92079 N71665 N627 N50148 N10342 N46271 N112901 N129836 N66666 N6238 N92964 N80366 N16423 N16423 N46113 N21312 N95133 N11714 N98322 N75132 N112751 N45298 N29208 N44826 N72980 N102095 N126112 N65908 N102095 N41431 N91597 N100670 N91597 N4066 N101845 N16620 N110532 N128483 N108312 N49913 N108071 N74723 N124800 N7732 N12614 N28461 N73522 N80795 N2099 N100622 N91943 N77135 N72133 N27061 N98657 N79081	N67937 N29544 N90184 N56873 N42649	1 0 0 0 0
570	N128643 N104879 N18690 N89611 N87716 N18389 N61319 N85484 N121551 N9375 N67397 N14905 N105154 N60001 N112665 N130288 N3565 N65265 N16349 N61138 N27352 N18399 N102361 N93237 N15899 N107151 N44660 N51893 N86208 N72590 N129813 N62919 N39861 N127487 N79909 N120710 N9690 N5967 N104737 N112642 N72976 N21239 N48946 N59970 N116144 N54393 N58200 N23929 N128144 N42718 N27311 N127629 N120949 N18904 N97080 N115500 N121652 N55498 N50653 N39712 N70848 N37526 N19140 N88019 N45599 N34516 N51623 N79352	N63165 N76665 N73666 N93468 N30751	1 0 0 0 0
1265	N31305 N7154 N63723 N38098 N18389 N12194 N128965 N81937 N98596 N130260 N71082 N16164 N81382 N67715 N113408 N84745 N85428 N22757 N98238 N85056 N109468 N8308 N76037 N22233 N58992 N96371 N126834 N96371 N127397 N55133 N93566 N23117 N80031 N3435 N50907 N71068 N102383 N58108 N36215 N26232 N39822 N124532 N40313 N107705 N4041 N15899 N16859 N51893 N36094 N66190 N97753 N79285 N59895 N88892 N79071 N5349 N6612 N58843 N113787 N47269 N68960 N71665 N92079 N100889 N35440 N71068 N110555 N66084 N101676 N88230 N54380 N9690 N38524 N78719 N124116 N53933 N55837 N117074 N81232 N98798 N71977 N98095 N25082 N28958 N111016 N114793 N91322 N108312 N128483 N64641 N18720 N77135 N18904 N1713 N90966 N90170 N39414 N7046 N13599 N107322 N14031 N20761 N80603 N87456 N114787 N34516 N34644 N100161 N51166 N101624 N101083	N52906 N91865 N51163 N880 N105407	1 0 0 0 0
1292	N35786 N112597 N13337 N104081 N51509 N126990 N93082 N128643 N71496 N60911 N9740 N127175 N18389 N113476 N80788 N104200 N38742 N33240 N55903 N81937 N128965 N85484 N42703 N100405 N12194 N98596 N26935 N115826 N105990 N16282 N102357 N9375 N108217 N102506 N129459 N10458 N65119 N16249 N112324 N66861 N15471 N72571 N49511 N58992 N117275 N74795 N104181 N89799 N748 N106288 N93328 N4893 N62401 N13455 N91944 N124243 N116236 N126834 N34059 N13423 N33446 N34016 N83802 N119800 N86320 N43428 N7992 N49262 N79746 N15890 N13996 N92655 N54948 N15899 N79285 N128265 N49536 N88892 N51940 N28609 N98164 N50645 N125141 N93049 N100655 N25951 N127487 N71665 N92079 N81970 N24632 N77566 N5674 N44781 N80178 N72294 N101423 N5068 N12614 N71068 N11266 N6238 N100420 N82919 N118005 N54519 N9690 N54360 N122264 N121704 N113556 N51431 N11878 N119126 N6930 N113678 N54393 N114873 N23666 N71643 N11631 N40584 N28416 N64977 N24446 N73228 N66294 N81921 N48926 N31079 N38202 N42591 N27736 N108312 N92747 N82365 N104498 N3973 N76967 N23929 N58200 N126742 N54972 N127754 N84306 N125960 N52435 N40765 N26745 N93397 N60544 N70848 N81105 N64035 N107322 N59976 N87788 N107511 N34516 N93130 N45910 N51166 N50831 N67369 N57778 N24809 N54473	N91865 N110627 N105407 N76665 N102458	1 0 0 0 0
1022	N1396 N111913 N4857 N26421 N8668 N63858 N99676 N31043 N81937 N90578 N99727 N76970 N60556 N128606 N1396 N6718 N104347 N7391 N16426 N44431 N10737 N115750 N4289 N109498 N45124 N66190 N130068 N103525 N126063 N46994 N58843 N122144 N807 N105360 N79909 N100080 N81540 N51431 N51431 N111585 N121704 N45124 N23846 N112751 N5042 N13901 N100568 N26572 N128636 N2539 N93130 N34516	N46223 N84430 N28752 N84903 N59866	1 0 0 0 0
1780	N42718 N68745 N96000 N74971 N68793 N120949 N16125 N97080 N115500 N5103 N59700 N25492	N91865 N105407 N102458 N100456 N110627	1 0 0 0 0
1236	N105888 N127040 N81748 N129530 N47784 N106489 N68426 N123400 N19544 N82631 N54743 N109736 N29910 N27821 N10766 N47447 N50877 N84642 N93049 N57165 N3681 N119039 N74444 N31109 N72590 N61873 N125042 N102674 N50789 N82553 N19433 N81188 N1596 N79690 N5967 N3681 N37061 N8527 N112642 N68461 N74217 N82746 N122773 N96713 N110158 N83198 N107429 N52569 N77647 N100670 N83592 N63630 N68097 N54972 N61869 N8070 N99797 N70022 N1713 N93397 N44451 N40765 N108701 N61803 N107259 N9823 N45641 N75492 N34374 N15206 N24099 N85787 N20285 N126000	N119762 N91865 N29441 N84430 N29537	1 0 0 0 0
965	N31043 N9375 N65119 N72571 N80126 N123743 N74426 N35755 N71665 N807 N119778 N50441 N113678 N107516 N79781	N91865 N51163 N76665 N110627 N105407	1 0 0 0 0
1109	N7742 N105630 N60853 N14153 N23320 N77440 N104566 N80709 N63118 N3165 N126756 N104359 N130288 N62726 N88243 N24476 N29753 N119788 N23846 N71977 N54393 N104432 N79026 N121652 N97080 N55495 N108115	N50639 N91238 N20250 N12068 N29544	1 0 0 0 0
666	N34715 N53796 N120676 N10243 N67846 N9521 N77450 N129790 N102525 N97343 N65736 N126397 N17292 N17096 N9051 N129601 N88762 N120777 N81937 N36246 N43885 N10871 N104634 N129764 N34198 N84135 N116540 N127954 N10871 N74268 N36138 N1815 N68820 N81982 N31424 N68426 N30276 N19544 N97151 N61890 N93102 N19541 N115088 N42325 N101851 N76716 N44036 N123951 N26005 N79687 N65299 N48650 N74865 N111090 N87090 N73792 N25152 N46763 N2646 N9970 N56708 N45124 N44432 N71242 N22278 N24984 N15611 N7237 N125820 N17297 N33198 N22543 N112710 N67222 N112710 N34374	N46716 N102499 N109852 N78896 N19926	1 0 0 0 0
1763	N61504 N85005 N90578 N33446 N65119 N94639 N5692 N89095 N102348 N35406 N47027 N13604 N86141 N23898 N36796 N107766 N36448 N6971 N23264 N108352 N124116 N364 N10996 N95088 N121973 N48177 N72976 N14205 N19432 N73137 N53650 N112687 N126027 N50653 N43087 N84999	N105407 N91865 N110627 N51163 N76665	1 0 0 0 0
1530	N30146 N48971 N99587 N29315 N126397 N77001 N32976 N79511 N18389 N9740 N128643 N123633 N10527 N91186 N123045 N61319 N85484 N100405 N128965 N109183 N63676 N67779 N63078 N52231 N38169 N9375 N49079 N65119 N85659 N90819 N104760 N16249 N1128 N70385 N44656 N5163 N8269 N454 N59014 N110630 N85428 N85056 N58992 N41143 N50489 N127780 N129772 N46496 N71728 N112041 N1220 N43527 N127644 N3565 N13607 N95439 N80126 N72212 N25727 N20487 N1940 N107705 N122561 N82348 N4289 N54948 N99636 N15899 N128648 N15371 N36094 N50645 N128648 N96616 N123480 N73616 N44185 N123194 N61928 N25582 N4012 N82158 N23880 N3948 N36397 N71665 N52457 N92079 N108467 N3205 N77541 N29466 N129226 N80178 N88893 N7234 N21312 N58915 N79909 N79909 N100821 N62159 N119674 N14504 N37061 N121550 N73302 N112642 N13220 N124752 N4626 N9949 N98095 N44826 N48449 N111049 N50729 N78719 N48449 N71356 N82405 N65908 N71643 N11643 N78130 N88787 N111016 N87444 N4763 N3785 N70067 N91597 N19934 N91027 N29457 N83203 N40584 N67007 N125961 N125961 N36977 N61321 N123864 N74014 N74014 N113167 N12070 N58200 N107081 N66184 N8399 N8995 N123451 N93956 N71753 N38371 N61651 N49311 N94407 N68097 N65747 N13434 N124482 N124710 N88466 N1960 N59936 N110982 N38567 N47229 N108832 N120643 N50858 N96542 N86120 N126000 N19543	N51163 N110627 N42649 N90184 N105407	1 0 0 0 0
